ticker,date,close
XOMA,2022-02-10,$20.05
XOMA,2022-02-09,$19.95
XOMA,2022-02-08,$19.62
XOMA,2022-02-07,$20.07
XOMA,2022-02-04,$20.28
XOMA,2022-02-03,$20.05
XOMA,2022-02-02,$20.10
XOMA,2022-02-01,$20.48
XOMA,2022-01-31,$20.72
XOMA,2022-01-28,$20.44
XOMA,2022-01-27,$20.33
XOMA,2022-01-26,$20.13
XOMA,2022-01-25,$20.93
XOMA,2022-01-24,$20.69
XOMA,2022-01-21,$21.34
XOMA,2022-01-20,$20.89
XOMA,2022-01-19,$20.77
XOMA,2022-01-18,$20.90
XOMA,2022-01-14,$22.32
XOMA,2022-01-13,$22.43
XOMA,2022-01-12,$23.54
XOMA,2022-01-11,$24.58
XOMA,2022-01-10,$24.04
XOMA,2022-01-07,$22.30
XOMA,2022-01-06,$22.99
XOMA,2022-01-05,$23.00
XOMA,2022-01-04,$20.41
XOMA,2022-01-03,$20.77
XOMA,2021-12-31,$20.85
XOMA,2021-12-30,$21.23
XOMA,2021-12-29,$21.50
XOMA,2021-12-28,$21.94
XOMA,2021-12-27,$22.05
XOMA,2021-12-23,$23.32
XOMA,2021-12-22,$22.48
XOMA,2021-12-21,$22.56
XOMA,2021-12-20,$20.90
XOMA,2021-12-17,$22.11
XOMA,2021-12-16,$20.82
XOMA,2021-12-15,$21.05
XOMA,2021-12-14,$20.04
XOMA,2021-12-13,$20.35
XOMA,2021-12-10,$20.50
XOMA,2021-12-09,$21.10
XOMA,2021-12-08,$23.19
XOMA,2021-12-07,$22.21
XOMA,2021-12-06,$21.17
XOMA,2021-12-03,$20.38
XOMA,2021-12-02,$22.20
XOMA,2021-12-01,$20.88
XOMA,2022-02-10,$20.05
XOMA,2022-02-09,$19.95
XOMA,2022-02-08,$19.62
XOMA,2022-02-07,$20.07
XOMA,2022-02-04,$20.28
XOMA,2022-02-03,$20.05
XOMA,2022-02-02,$20.10
XOMA,2022-02-01,$20.48
XOMA,2022-01-31,$20.72
XOMA,2022-01-28,$20.44
XOMA,2022-01-27,$20.33
XOMA,2022-01-26,$20.13
XOMA,2022-01-25,$20.93
XOMA,2022-01-24,$20.69
XOMA,2022-01-21,$21.34
XOMA,2022-01-20,$20.89
XOMA,2022-01-19,$20.77
XOMA,2022-01-18,$20.90
XOMA,2022-01-14,$22.32
XOMA,2022-01-13,$22.43
XOMA,2022-01-12,$23.54
XOMA,2022-01-11,$24.58
XOMA,2022-01-10,$24.04
XOMA,2022-01-07,$22.30
XOMA,2022-01-06,$22.99
XOMA,2022-01-05,$23.00
XOMA,2022-01-04,$20.41
XOMA,2022-01-03,$20.77
XOMA,2021-12-31,$20.85
XOMA,2021-12-30,$21.23
XOMA,2021-12-29,$21.50
XOMA,2021-12-28,$21.94
XOMA,2021-12-27,$22.05
XOMA,2021-12-23,$23.32
XOMA,2021-12-22,$22.48
XOMA,2021-12-21,$22.56
XOMA,2021-12-20,$20.90
XOMA,2021-12-17,$22.11
XOMA,2021-12-16,$20.82
XOMA,2021-12-15,$21.05
XOMA,2021-12-14,$20.04
XOMA,2021-12-13,$20.35
XOMA,2021-12-10,$20.50
XOMA,2021-12-09,$21.10
XOMA,2021-12-08,$23.19
XOMA,2021-12-07,$22.21
XOMA,2021-12-06,$21.17
XOMA,2021-12-03,$20.38
XOMA,2021-12-02,$22.20
XOMA,2021-12-01,$20.88
XOMA,2021-11-30,$20.51
XOMA,2021-11-29,$21.15
XOMA,2021-11-26,$21.86
XOMA,2021-11-24,$23.51
XOMA,2021-11-23,$21.87
XOMA,2021-11-22,$22.01
XOMA,2021-11-19,$22.56
XOMA,2021-11-18,$23.91
XOMA,2021-11-17,$24.50
XOMA,2021-11-16,$25.86
XOMA,2021-11-15,$26.21
XOMA,2021-11-12,$25.89
XOMA,2021-11-11,$25.80
XOMA,2021-11-10,$26.56
XOMA,2021-11-09,$25.85
XOMA,2021-11-08,$26.59
XOMA,2021-11-05,$26.35
XOMA,2021-11-04,$25.52
XOMA,2021-11-03,$25.29
XOMA,2021-11-02,$25.43
XOMA,2021-11-01,$25.09
XOMA,2021-10-29,$25.00
XOMA,2021-10-28,$25.17
XOMA,2021-10-27,$24.34
XOMA,2021-10-26,$23.60
XOMA,2021-10-25,$23.82
XOMA,2021-10-22,$24.71
XOMA,2021-10-21,$23.67
XOMA,2021-10-20,$23.88
XOMA,2021-10-19,$24.22
XOMA,2021-10-18,$23.36
XOMA,2021-10-15,$25.79
XOMA,2021-10-14,$25.50
XOMA,2021-10-13,$24.73
XOMA,2021-10-12,$25.80
XOMA,2021-10-11,$27.57
XOMA,2021-10-08,$25.78
